player_id,player_role,suffix_name,suffix_bonus,suffix_prob,effective_bonus
136829091,Support,the Decisive,20,0.1110642294151505,0.022212845883030102
136829091,Support,the Divine Thief,25,0.02791471285848289,0.0069786782146207225
136829091,Support,the Even-Keeled,20,0,0
136829091,Support,the Flayed Twins Acolyte,15,0.18931158852176982,0.02839673827826547
136829091,Support,the Loquacious,10,0.12788633162924373,0.012788633162924374
136829091,Support,the Mule,20,0.051302171923170416,0.010260434384634082
136829091,Support,the Nothl Pilgrim,16,0.20855247198156374,0.033368395517050196
136829091,Support,the Pacifist,16,0.11039295347044709,0.017662872555271533
136829091,Support,the Patient,20,0,0
136829091,Support,the Tormented,25,0.06496758097229625,0.016241895243074064
136829091,Support,the Underdog,15,0.5316747822340375,0.07975121733510564
145065875,Support,of the Ant,16,0.05909635207750835,0.009455416332401337
145065875,Support,of the Bull,20,0.09258410124194592,0.018516820248389184
145065875,Support,of the Octopus,15,0.5871614233734891,0.08807421350602336
145065875,Support,of the Raven,25,0.048043510326738745,0.012010877581684686
145065875,Support,the Accomplice,10,0.26626115877908746,0.026626115877908748
145065875,Support,the Decisive,20,0.031228819112633994,0.006245763822526799
145065875,Support,the Divine Thief,25,0.09607158855215772,0.02401789713803943
145065875,Support,the Even-Keeled,20,0,0
145065875,Support,the Flayed Twins Acolyte,15,0.16637105143625167,0.02495565771543775
145065875,Support,the Loquacious,10,0,0
145065875,Support,the Mule,20,0.017670138584626006,0.003534027716925201
145065875,Support,the Nothl Pilgrim,16,0.13818263142806064,0.022109221028489702
145065875,Support,the Pacifist,16,0.0369249841079379,0.005907997457270065
145065875,Support,the Patient,20,0,0
145065875,Support,the Tormented,25,0.028379575973919467,0.0070948939934798675
145065875,Support,the Underdog,15,0.4130752048135484,0.06196128072203226
145957968,Core,of the Ant,16,0,0
145957968,Core,of the Bull,20,0.02349698453598262,0.004699396907196524
145957968,Core,of the Octopus,15,0.6867899212508455,0.10301848818762682
145957968,Core,of the Raven,25,0.0707440411899453,0.017686010297486326
145957968,Core,the Accomplice,10,0.07181936730810769,0.0071819367308107685
145957968,Core,the Decisive,20,0.01456375436053016,0.002912750872106032
145957968,Core,the Divine Thief,25,0.03959462744897002,0.009898656862242505
145957968,Core,the Even-Keeled,20,0,0
145957968,Core,the Flayed Twins Acolyte,15,0.11903078841449266,0.017854618262173896
145957968,Core,the Loquacious,10,0,0
145957968,Core,the Mule,20,0.04921108968861208,0.009842217937722416
145957968,Core,the Nothl Pilgrim,16,0.05248236246564544,0.00839717799450327
145957968,Core,the Pacifist,16,0.07843420673894537,0.012549473078231259
145957968,Core,the Patient,20,0,0
145957968,Core,the Tormented,25,0.04964722642111267,0.012411806605278165
145957968,Core,the Underdog,15,0.3727620625376547,0.0559143093806482
