npc_dota_hero_spirit_breaker,modifier_lamp_on,00:13:13.466,add
npc_dota_hero_naga_siren,modifier_lamp_on,00:13:29.733,add
npc_dota_hero_shredder,modifier_lamp_on,00:13:38.266,add
npc_dota_hero_silencer,modifier_lamp_on,00:13:38.666,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:17:19.100,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:17:19.200,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:17:20.100,remove
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:17:20.100,remove
npc_dota_hero_silencer,modifier_pluck_famango_channel,00:17:21.566,add
npc_dota_hero_silencer,modifier_pluck_famango_channel,00:17:22.566,remove
npc_dota_hero_pugna,modifier_lamp_on,00:19:37.466,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:21:07.033,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:21:08.033,remove
npc_dota_hero_storm_spirit,modifier_lamp_on,00:23:05.500,add
npc_dota_hero_spirit_breaker,modifier_pluck_famango_channel,00:23:35.600,add
npc_dota_hero_spirit_breaker,modifier_pluck_famango_channel,00:23:37.600,remove
npc_dota_hero_dark_seer,modifier_lamp_on,00:24:01.300,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:25:01.633,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:25:02.633,remove
npc_dota_hero_void_spirit,modifier_lamp_on,00:26:01.966,add
npc_dota_hero_dark_seer,modifier_lamp_on,00:26:11.400,add
npc_dota_hero_storm_spirit,modifier_pluck_famango_channel,00:26:19.066,add
npc_dota_hero_storm_spirit,modifier_pluck_famango_channel,00:26:19.100,remove
npc_dota_hero_storm_spirit,modifier_pluck_famango_channel,00:26:19.266,add
npc_dota_hero_storm_spirit,modifier_pluck_famango_channel,00:26:20.266,remove
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:29:52.366,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:29:53.366,remove
npc_dota_hero_spirit_breaker,modifier_lamp_on,00:30:32.066,add
npc_dota_hero_void_spirit,modifier_lamp_on,00:30:45.733,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:31:02.233,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:31:04.233,remove
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:34:07.500,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:34:08.533,remove
npc_dota_hero_pugna,modifier_lamp_on,00:34:26.366,add
npc_dota_hero_shredder,modifier_lamp_on,00:37:55.233,add
npc_dota_hero_spirit_breaker,modifier_pluck_famango_channel,00:37:57.300,add
npc_dota_hero_spirit_breaker,modifier_pluck_famango_channel,00:37:58.300,remove
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:38:20.133,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:38:21.133,remove
npc_dota_hero_naga_siren (illusion),modifier_lamp_on,00:38:21.533,add
npc_dota_hero_naga_siren (illusion),modifier_lamp_on,00:38:21.533,add
npc_dota_hero_naga_siren (illusion),modifier_lamp_on,00:38:21.533,add
npc_dota_hero_naga_siren (illusion),modifier_lamp_on,00:38:21.533,add
npc_dota_hero_naga_siren (illusion),modifier_lamp_on,00:38:21.533,add
npc_dota_hero_naga_siren (illusion),modifier_lamp_on,00:38:21.533,add
npc_dota_hero_naga_siren (illusion),modifier_lamp_on,00:38:21.533,add
npc_dota_hero_naga_siren (illusion),modifier_lamp_on,00:38:21.533,add
npc_dota_hero_pugna,modifier_lamp_on,00:42:45.633,add
npc_dota_hero_pugna,modifier_lamp_on,00:43:56.333,add
npc_dota_hero_pugna,modifier_lamp_on,00:46:09.166,add
npc_dota_hero_silencer,modifier_lamp_on,00:46:15.600,add
npc_dota_hero_shredder,modifier_lamp_on,00:46:19.366,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:48:07.533,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:48:10.533,remove
npc_dota_hero_void_spirit,modifier_lamp_on,00:48:42.533,add
npc_dota_hero_spirit_breaker,modifier_lamp_on,00:49:44.600,add
npc_dota_hero_storm_spirit,modifier_lamp_on,00:49:46.733,add
npc_dota_hero_storm_spirit,modifier_lamp_on,00:49:46.733,add
npc_dota_hero_storm_spirit,modifier_lamp_on,00:49:46.733,add
npc_dota_hero_storm_spirit,modifier_lamp_on,00:49:46.733,add
npc_dota_hero_storm_spirit,modifier_lamp_on,00:49:46.733,add
npc_dota_hero_storm_spirit,modifier_lamp_on,00:49:46.733,add
npc_dota_hero_storm_spirit,modifier_lamp_on,00:49:46.733,add
npc_dota_hero_storm_spirit,modifier_lamp_on,00:49:46.733,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:50:02.100,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:50:08.100,remove
npc_dota_hero_dark_seer,modifier_pluck_famango_channel,00:50:25.433,add
npc_dota_hero_dark_seer,modifier_pluck_famango_channel,00:50:26.433,remove
