player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
1171243748,5,7,446,686.8418,4,2,0,0,1,0,0,3,0,0.6315789,27.767185,0,0,0
408729743,3,15,270,484.67838,4,0,0,4,3,1,1,4,0,0.7894737,38.433323,0,0,0
352545711,7,6,389,611.04944,4,0,2,3,18,1,0,2,0,0.47368422,3.366592,0,0,0
157989498,4,13,136,375.05774,4,0,6,3,5,3,0,3,0,0.6315789,0.0,0,0,0
119631156,0,9,73,260.5505,2,0,9,5,5,3,4,2,0,0.7368421,10.3670635,0,0,0
87278757,2,5,156,458.33115,3,1,4,2,4,5,2,0,0,0.72,1.0,1,0,0
164532005,17,1,341,773.03705,3,2,2,2,10,1,0,0,0,0.58,56.16702,0,0,0
127617979,23,1,467,941.62415,4,5,0,3,5,1,0,1,2,0.7,1.1666504,2,1,0
156328257,5,3,273,604.34924,3,1,0,4,3,1,1,4,1,0.58,35.06741,1,0,0
9403474,3,9,53,388.63437,3,1,12,0,7,2,4,3,0,0.64,45.63303,1,0,0

