player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
320219866,4,15,239,375.82245,5,1,11,5,4,5,5,7,0,0.44444445,60.16626,2,0,0
152168157,6,15,27,292.61005,3,0,20,6,0,2,5,7,0,0.7037037,0.0,1,0,0
140297552,10,5,574,646.6943,3,1,1,5,14,7,0,6,0,0.8888889,226.04543,2,0,1
140288368,3,5,364,474.24152,4,0,0,8,4,2,0,2,1,0.6666667,96.73349,4,0,0
164962869,4,4,895,791.0211,1,4,0,3,6,1,0,1,1,0.6296296,55.800884,4,1,1
321580662,15,8,637,740.3801,5,3,1,0,11,1,0,4,1,0.75,1.5997071,1,0,0
113331514,9,6,411,539.81586,4,4,10,3,15,7,2,0,0,0.52272725,33.40107,1,0,2
106305042,7,4,687,682.60333,2,0,1,0,24,1,0,0,1,0.6136364,15.100238,1,0,0
256156323,7,6,113,394.7265,4,0,17,5,10,13,8,10,1,0.45454547,287.40323,1,0,0
302214028,6,4,446,577.6528,4,2,0,2,19,2,0,0,0,0.4318182,22.931452,0,0,1

