player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
91730177,3,6,51,306.68707,3,1,9,0,3,3,2,11,0,0.3809524,12.932838,1,0,0
116934015,6,1,497,912.34894,3,6,1,4,4,2,1,1,2,0.42857143,19.13341,2,0,0
97590558,6,1,347,700.1071,2,0,0,2,0,0,0,0,0,0.7619048,17.46577,1,0,0
16497807,3,0,70,345.43228,3,0,5,15,11,8,1,1,0,0.42857143,27.666443,1,0,0
221666230,3,2,259,601.16296,2,3,1,0,6,0,0,0,0,0.71428573,10.933165,0,0,1
320219866,3,8,38,245.81485,2,0,9,5,9,3,4,3,0,0.6,7.2,0,0,1
152168157,4,5,36,309.07422,3,0,4,8,3,2,1,0,0,1.0,80.767166,0,1,0
140297552,0,2,288,511.8286,3,0,2,0,8,1,0,0,0,0.6,0.0,0,0,2
140288368,2,4,191,431.0635,2,1,0,2,3,1,0,1,0,0.6,38.599487,0,0,0
96183976,1,2,558,814.4453,3,1,0,2,6,1,0,1,0,0.5,27.766645,0,0,0

