player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
87063175,3,6,89,319.53094,4,1,7,1,7,12,3,1,0,0.6666667,211.9012,1,0,0
126238768,11,3,412,621.23926,2,0,0,6,4,2,0,0,0,0.95238096,0.0,1,0,0
81475303,0,12,37,221.48567,3,0,14,1,5,4,2,2,0,0.6666667,66.266846,1,0,0
164685175,3,6,447,633.53937,4,0,0,0,3,0,0,0,0,0.6666667,17.599806,0,0,0
84429681,4,12,415,574.2771,4,0,0,4,6,3,0,1,0,0.5714286,189.09737,1,0,0
185908355,7,2,620,826.40845,4,6,0,3,2,0,0,2,2,0.41025642,48.199963,1,1,0
106863163,13,0,449,733.3209,4,1,2,1,20,1,0,0,0,0.7692308,13.733478,1,0,0
94738847,14,5,387,683.3046,4,3,0,0,5,3,0,10,1,0.6666667,24.26669,1,0,0
101695162,3,9,120,413.76904,2,0,4,1,8,2,1,3,0,0.6923077,44.800907,1,0,0
158847773,2,5,55,381.57538,1,0,16,1,7,10,7,10,0,0.7692308,24.666151,0,0,2

