player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
1171243748,7,5,1112,1062.3579,12,7,1,4,4,0,0,3,1,0.74285716,54.93512,3,0,0
408729743,7,8,253,484.2748,4,0,0,2,5,0,0,8,0,0.7714286,74.16916,2,1,0
352545711,14,4,824,862.36536,5,2,1,3,30,3,2,8,0,0.85714287,137.83156,0,0,0
157989498,4,10,219,455.56918,4,0,5,14,8,11,3,3,0,0.71428573,20.032248,0,0,0
119631156,2,8,57,314.06763,1,0,21,9,4,6,5,0,0,0.8,0.0,0,0,0
134556694,2,11,73,320.49652,4,1,15,2,5,6,7,4,0,0.6857143,0.0,1,0,0
858106446,9,3,724,779.1389,3,0,2,8,8,0,0,0,0,0.7714286,66.63169,2,0,0
165564598,12,9,460,555.69006,6,2,0,1,5,1,0,3,0,0.7714286,0.0,3,0,0
161839895,5,5,250,416.09894,3,0,11,5,11,3,3,2,0,0.6857143,104.665,0,0,0
132851371,5,7,620,671.45953,4,4,0,3,5,0,0,0,3,0.45714286,10.36692,3,0,0

