player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
10366616,3,9,130,315.03137,4,0,8,3,8,4,7,11,0,0.7647059,27.332296,0,0,1
100058342,1,6,500,604.13904,4,3,0,1,6,2,0,1,1,0.47058824,9.600488,0,0,0
94786276,2,11,27,257.07825,4,0,12,1,15,0,0,11,0,0.8235294,16.899614,0,1,0
86698277,2,8,331,474.19168,3,0,0,1,6,2,0,0,0,0.5294118,49.301003,0,0,0
94054712,9,8,432,621.67505,4,1,1,8,4,0,0,0,0,0.7058824,6.8354993,0,0,0
88271237,0,4,27,322.92566,3,0,4,10,3,1,0,1,0,0.78571427,0.0,2,0,0
93618577,10,5,520,733.0174,4,3,2,1,11,2,0,0,1,0.7380952,36.03246,2,0,0
187824320,7,5,120,397.1196,4,1,16,2,7,8,7,1,0,0.6666667,0.30007327,1,0,0
167976729,18,1,554,848.3068,4,4,0,1,4,2,0,2,0,0.88095236,46.16564,2,0,1
34505203,7,2,288,508.8114,4,2,0,4,3,3,0,0,1,0.7380952,50.00044,0,0,3

