player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
100471531,5,11,184,497.13147,4,0,0,2,1,0,0,2,0,0.75,6.132749,2,0,0
301750126,1,8,356,503.89,4,1,3,2,7,1,0,0,0,0.5625,96.56157,0,0,0
101259972,2,10,94,293.59827,4,0,15,0,3,9,7,3,0,0.8125,20.26729,0,1,0
375507918,7,6,681,778.2621,4,3,0,3,8,1,0,3,1,0.8125,0.0,2,0,1
193815691,1,10,162,313.45413,4,0,3,13,4,3,1,2,0,0.6875,31.13364,1,0,0
54580962,6,4,125,452.23535,4,0,9,5,7,7,2,10,0,0.8,118.26793,0,0,1
73562326,8,5,241,575.6104,4,0,0,1,11,1,0,1,0,0.64444447,64.66654,0,0,1
201358612,12,2,539,857.6646,4,6,1,5,17,1,0,0,1,0.6666667,0.0,2,0,0
77490514,3,3,26,371.74142,4,1,11,9,10,8,6,1,0,0.64444447,69.06717,0,0,0
152962063,16,2,518,816.5256,4,1,0,3,4,2,0,1,1,0.8,28.766413,0,0,0

