player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
238239590,1,4,123,350.4661,2,0,1,0,6,0,0,3,0,0.6,7.2000003,0,0,0
346412363,1,7,46,248.73874,2,0,6,3,3,3,1,1,0,1.0,13.467039,0,0,0
136829091,1,6,26,287.55362,2,0,5,2,1,2,4,0,0,0.6,0.0,0,0,0
184620877,2,4,203,478.59564,2,1,0,0,1,0,0,0,0,0.4,74.298546,0,1,1
97658618,0,3,205,464.24222,2,0,0,1,2,1,0,4,0,0.6,0.0,0,0,0
100471531,4,3,135,441.39804,2,1,0,1,5,1,1,0,0,0.8333333,3.299777,0,0,0
301750126,12,0,218,663.08765,2,3,2,0,9,0,0,0,0,0.7083333,0.0,1,0,0
101259972,3,2,25,281.52924,2,0,6,1,2,1,4,0,0,0.5833333,26.366798,0,0,1
375507918,1,0,318,652.29224,2,1,0,2,4,1,0,0,1,0.29166666,3.7664442,0,0,2
193815691,4,0,81,401.28934,2,0,3,11,2,3,0,5,0,0.9166667,37.333984,0,0,0

