player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
86745912,2,3,217,518.9567,2,1,2,4,5,1,0,1,0,0.8,12.433326,0,0,0
154715080,1,5,152,436.3927,2,0,2,1,6,1,0,3,0,0.6,16.0,0,0,0
126212866,0,5,163,441.19525,3,0,0,1,2,3,0,2,0,0.2,7.8992596,0,0,0
94155156,0,6,16,183.49785,2,0,5,3,2,2,2,0,0,0.6,41.966312,0,0,0
25907144,2,5,47,324.453,2,0,3,7,3,4,0,1,0,0.6,35.966064,0,0,0
87278757,2,0,102,352.26782,2,0,2,2,4,1,1,2,0,0.6956522,0.0,1,0,0
9403474,2,2,83,347.66537,2,0,7,3,6,3,3,0,0,0.73913044,14.5998535,0,0,2
127617979,10,0,182,566.7822,1,0,0,0,1,0,0,3,0,0.82608694,25.733427,0,0,0
156328257,5,1,193,575.62695,2,3,0,1,1,0,0,0,1,0.65217394,28.433916,0,1,0
164532005,4,2,186,553.53516,2,2,3,0,7,0,0,0,0,0.5652174,51.161083,1,0,0

