player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
320252024,7,0,519,859.59454,3,5,0,2,6,1,0,1,0,0.4,5.0659046,0,0,0
173978074,15,2,336,682.4961,2,1,2,1,15,0,0,2,0,0.76666665,49.19995,0,1,0
145957968,2,3,289,522.64404,3,3,0,1,1,1,0,1,1,0.56666666,36.76579,0,0,0
150961567,2,6,60,318.29968,3,0,8,1,7,2,1,2,0,0.6333333,77.89332,0,0,0
111114687,4,3,50,311.50226,2,0,6,0,4,3,3,2,0,0.6,71.76664,0,0,0
292921272,2,4,195,418.7163,3,0,0,4,2,1,0,1,0,0.71428573,42.633106,2,0,0
153836240,2,7,207,428.49115,1,1,0,0,8,2,0,10,0,0.71428573,11.45222,1,0,0
155332459,1,7,70,268.83572,3,0,3,4,2,0,1,1,0,0.5,32.198395,1,0,0
117089283,3,7,44,290.492,3,0,12,3,5,3,0,0,0,0.78571427,0.0,1,0,0
339235645,4,5,448,729.34784,3,0,1,7,1,0,0,0,1,0.64285713,6.8002443,2,0,1

