player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
185908355,8,3,461,688.0655,4,3,0,1,0,1,0,1,1,0.56,28.166676,1,0,0
106863163,6,4,369,594.52496,4,1,2,3,13,0,0,0,0,0.4,17.66652,0,1,0
94738847,2,6,194,372.25507,2,0,0,1,3,4,0,5,0,0.44,18.266476,1,0,1
101695162,4,4,75,267.85788,3,0,10,2,1,3,3,0,0,0.72,127.93321,0,0,0
158847773,5,9,98,302.91968,1,0,7,3,6,7,2,4,0,0.76,9.266285,0,0,0
138857296,2,5,469,716.28784,4,0,5,3,4,3,0,2,0,0.6923077,51.033615,2,0,1
137129583,7,2,334,626.9425,4,0,2,2,15,0,0,2,0,0.7692308,0.0,2,0,0
206642367,6,1,580,825.1599,4,6,0,1,6,3,0,1,1,0.5,14.066845,0,0,0
157475523,4,12,58,379.8573,2,0,3,1,13,5,1,5,0,0.6923077,32.799797,2,0,0
143693439,6,5,91,364.8308,3,0,7,5,3,4,6,0,0,0.7307692,9.466524,0,0,0

