npc_dota_hero_doom_bringer,modifier_lamp_on,00:11:54.666,add
npc_dota_hero_bloodseeker,modifier_lamp_on,00:12:10.966,add
npc_dota_hero_techies,modifier_pluck_famango_channel,00:15:58.400,add
npc_dota_hero_techies,modifier_pluck_famango_channel,00:15:59.400,remove
npc_dota_hero_doom_bringer,modifier_pluck_famango_channel,00:16:10.633,add
npc_dota_hero_doom_bringer,modifier_pluck_famango_channel,00:16:11.633,remove
npc_dota_hero_enchantress,modifier_lamp_on,00:17:43.500,add
npc_dota_hero_doom_bringer,modifier_pluck_famango_channel,00:19:00.833,add
npc_dota_hero_doom_bringer,modifier_pluck_famango_channel,00:19:01.833,remove
npc_dota_hero_techies,modifier_lamp_on,00:19:04.166,add
npc_dota_hero_beastmaster,modifier_pluck_famango_channel,00:19:13.700,add
npc_dota_hero_beastmaster,modifier_pluck_famango_channel,00:19:14.700,remove
npc_dota_hero_disruptor,modifier_lamp_on,00:19:40.200,add
npc_dota_hero_disruptor,modifier_lamp_on,00:20:41.333,add
npc_dota_hero_doom_bringer,modifier_pluck_famango_channel,00:22:34.733,add
npc_dota_hero_doom_bringer,modifier_pluck_famango_channel,00:22:35.733,remove
npc_dota_hero_bloodseeker,modifier_pluck_famango_channel,00:22:51.466,add
npc_dota_hero_bloodseeker,modifier_pluck_famango_channel,00:22:52.466,remove
npc_dota_hero_techies,modifier_lamp_on,00:23:55.166,add
npc_dota_hero_queenofpain,modifier_lamp_on,00:25:49.166,add
npc_dota_hero_beastmaster,modifier_pluck_famango_channel,00:26:15.800,add
npc_dota_hero_beastmaster,modifier_pluck_famango_channel,00:26:16.800,remove
npc_dota_hero_techies,modifier_lamp_on,00:29:31.166,add
npc_dota_hero_disruptor,modifier_pluck_famango_channel,00:30:34.766,add
npc_dota_hero_disruptor,modifier_pluck_famango_channel,00:30:35.766,remove
npc_dota_hero_queenofpain,modifier_lamp_on,00:30:44.166,add
npc_dota_hero_bloodseeker,modifier_lamp_on,00:31:31.500,add
npc_dota_hero_beastmaster,modifier_lamp_on,00:32:26.333,add
npc_dota_hero_enchantress,modifier_lamp_on,00:32:57.733,add
npc_dota_hero_techies,modifier_lamp_on,00:33:42.300,add
npc_dota_hero_templar_assassin,modifier_lamp_on,00:33:47.233,add
npc_dota_hero_templar_assassin,modifier_lamp_on,00:33:47.233,add
npc_dota_hero_templar_assassin,modifier_lamp_on,00:33:47.233,add
npc_dota_hero_templar_assassin,modifier_lamp_on,00:33:47.233,add
npc_dota_hero_templar_assassin,modifier_lamp_on,00:33:47.233,add
npc_dota_hero_templar_assassin,modifier_lamp_on,00:33:47.233,add
npc_dota_hero_templar_assassin,modifier_lamp_on,00:33:47.233,add
npc_dota_hero_templar_assassin,modifier_lamp_on,00:33:47.233,add
npc_dota_hero_doom_bringer,modifier_lamp_on,00:36:43.567,add
npc_dota_hero_bloodseeker,modifier_pluck_famango_channel,00:36:48.500,add
npc_dota_hero_bloodseeker,modifier_pluck_famango_channel,00:36:52.500,remove
npc_dota_hero_techies,modifier_pluck_famango_channel,00:37:46.433,add
npc_dota_hero_techies,modifier_pluck_famango_channel,00:37:49.433,remove
npc_dota_hero_techies,modifier_lamp_on,00:40:15.567,add
npc_dota_hero_doom_bringer,modifier_lamp_on,00:40:22.167,add
npc_dota_hero_queenofpain,modifier_pluck_famango_channel,00:40:31.133,add
npc_dota_hero_queenofpain,modifier_pluck_famango_channel,00:40:33.133,remove
npc_dota_hero_queenofpain,modifier_pluck_famango_channel,00:40:33.367,add
npc_dota_hero_queenofpain,modifier_pluck_famango_channel,00:40:34.367,remove
npc_dota_hero_bloodseeker,modifier_lamp_on,00:41:11.300,add
npc_dota_hero_templar_assassin,modifier_lamp_on,00:41:24.266,add
npc_dota_hero_enchantress,modifier_lamp_on,00:41:39.266,add
npc_dota_hero_bloodseeker,modifier_lamp_on,00:41:42.800,add
npc_dota_hero_bloodseeker,modifier_pluck_famango_channel,00:42:50.300,add
npc_dota_hero_bloodseeker,modifier_pluck_famango_channel,00:42:51.300,remove
npc_dota_hero_enchantress,modifier_lamp_on,00:43:04.667,add
npc_dota_hero_enchantress,modifier_pluck_famango_channel,00:44:41.433,add
npc_dota_hero_enchantress,modifier_pluck_famango_channel,00:44:42.433,remove
npc_dota_hero_sniper,modifier_lamp_on,00:45:59.466,add
npc_dota_hero_sniper,modifier_lamp_on,00:45:59.466,add
npc_dota_hero_sniper,modifier_lamp_on,00:45:59.466,add
npc_dota_hero_sniper,modifier_lamp_on,00:45:59.466,add
npc_dota_hero_sniper,modifier_lamp_on,00:45:59.466,add
npc_dota_hero_sniper,modifier_lamp_on,00:45:59.466,add
npc_dota_hero_sniper,modifier_lamp_on,00:45:59.466,add
npc_dota_hero_sniper,modifier_lamp_on,00:45:59.466,add
npc_dota_hero_enchantress,modifier_pluck_famango_channel,00:46:26.367,add
npc_dota_hero_enchantress,modifier_pluck_famango_channel,00:46:27.367,remove
npc_dota_hero_enchantress,modifier_lamp_on,00:49:25.600,add
npc_dota_hero_bloodseeker,modifier_lamp_on,00:49:44.633,add
npc_dota_hero_enchantress,modifier_lamp_on,00:50:26.300,add
npc_dota_hero_techies,modifier_lamp_on,00:53:03.900,add
npc_dota_hero_bloodseeker,modifier_lamp_on,00:56:03.200,add
npc_dota_hero_techies,modifier_pluck_famango_channel,00:56:28.433,add
npc_dota_hero_techies,modifier_pluck_famango_channel,00:56:31.433,remove
npc_dota_hero_enchantress,modifier_lamp_on,00:56:53.266,add
npc_dota_hero_enchantress,modifier_lamp_on,00:56:53.266,add
npc_dota_hero_enchantress,modifier_lamp_on,00:56:53.266,add
npc_dota_hero_enchantress,modifier_lamp_on,00:56:53.266,add
npc_dota_hero_enchantress,modifier_lamp_on,00:56:53.266,add
npc_dota_hero_enchantress,modifier_lamp_on,00:56:53.266,add
npc_dota_hero_enchantress,modifier_lamp_on,00:56:53.266,add
npc_dota_hero_enchantress,modifier_lamp_on,00:56:53.266,add
npc_dota_hero_disruptor,modifier_pluck_famango_channel,00:58:27.300,add
npc_dota_hero_disruptor,modifier_pluck_famango_channel,00:58:33.300,remove
