npc_dota_hero_techies,modifier_lamp_on,00:12:59.600,add
npc_dota_hero_techies,modifier_lamp_on,00:13:47.600,add
npc_dota_hero_phantom_lancer,modifier_pluck_famango_channel,00:16:26.333,add
npc_dota_hero_phantom_lancer,modifier_pluck_famango_channel,00:16:26.400,remove
npc_dota_hero_windrunner,modifier_pluck_famango_channel,00:16:26.466,add
npc_dota_hero_windrunner,modifier_pluck_famango_channel,00:16:26.500,remove
npc_dota_hero_crystal_maiden,modifier_pluck_famango_channel,00:16:26.500,add
npc_dota_hero_windrunner,modifier_pluck_famango_channel,00:16:26.533,add
npc_dota_hero_phantom_lancer,modifier_pluck_famango_channel,00:16:27.366,add
npc_dota_hero_phantom_lancer,modifier_pluck_famango_channel,00:16:27.400,remove
npc_dota_hero_crystal_maiden,modifier_pluck_famango_channel,00:16:27.500,remove
npc_dota_hero_windrunner,modifier_pluck_famango_channel,00:16:27.500,remove
npc_dota_hero_phantom_lancer,modifier_pluck_famango_channel,00:16:28.000,add
npc_dota_hero_phantom_lancer,modifier_pluck_famango_channel,00:16:28.033,remove
npc_dota_hero_phantom_lancer,modifier_pluck_famango_channel,00:16:29.000,add
npc_dota_hero_phantom_lancer,modifier_pluck_famango_channel,00:16:30.000,remove
npc_dota_hero_techies,modifier_lamp_on,00:18:46.333,add
npc_dota_hero_windrunner,modifier_pluck_famango_channel,00:19:26.700,add
npc_dota_hero_windrunner,modifier_pluck_famango_channel,00:19:27.700,remove
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:19:50.433,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:19:51.433,remove
npc_dota_hero_earth_spirit,modifier_lamp_on,00:21:44.400,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:22:26.933,add
npc_dota_hero_crystal_maiden,modifier_lamp_on,00:22:27.333,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:22:27.933,remove
npc_dota_hero_earth_spirit,modifier_lamp_on,00:25:03.933,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:25:57.100,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:25:59.100,remove
npc_dota_hero_pugna,modifier_lamp_on,00:26:24.933,add
npc_dota_hero_techies,modifier_lamp_on,00:27:58.266,add
npc_dota_hero_abyssal_underlord,modifier_pluck_famango_channel,00:28:16.566,add
npc_dota_hero_abyssal_underlord,modifier_pluck_famango_channel,00:28:17.566,remove
npc_dota_hero_abyssal_underlord,modifier_lamp_on,00:28:32.433,add
npc_dota_hero_shredder,modifier_lamp_on,00:30:15.033,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:32:26.733,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:32:28.733,remove
npc_dota_hero_pugna,modifier_lamp_on,00:34:37.867,add
npc_dota_hero_crystal_maiden,modifier_pluck_famango_channel,00:34:55.966,add
npc_dota_hero_crystal_maiden,modifier_pluck_famango_channel,00:34:56.966,remove
npc_dota_hero_pugna,modifier_lamp_on,00:35:17.867,add
npc_dota_hero_terrorblade,modifier_lamp_on,00:35:30.533,add
npc_dota_hero_terrorblade,modifier_lamp_on,00:35:30.533,add
npc_dota_hero_terrorblade,modifier_lamp_on,00:35:30.533,add
npc_dota_hero_terrorblade,modifier_lamp_on,00:35:30.533,add
npc_dota_hero_terrorblade,modifier_lamp_on,00:35:30.533,add
npc_dota_hero_terrorblade,modifier_lamp_on,00:35:30.533,add
npc_dota_hero_terrorblade,modifier_lamp_on,00:35:30.533,add
npc_dota_hero_terrorblade,modifier_lamp_on,00:35:30.533,add
npc_dota_hero_abyssal_underlord,modifier_pluck_famango_channel,00:39:57.266,add
npc_dota_hero_abyssal_underlord,modifier_pluck_famango_channel,00:40:00.766,remove
npc_dota_hero_crystal_maiden,modifier_lamp_on,00:40:28.633,add
npc_dota_hero_earth_spirit,modifier_lamp_on,00:42:06.533,add
npc_dota_hero_pugna,modifier_lamp_on,00:42:56.400,add
npc_dota_hero_techies,modifier_lamp_on,00:43:15.133,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:43:15.500,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:43:17.500,remove
npc_dota_hero_pugna,modifier_lamp_on,00:43:30.100,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:43:33.900,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:43:34.900,remove
npc_dota_hero_crystal_maiden,modifier_lamp_on,00:43:35.766,add
npc_dota_hero_shredder,modifier_lamp_on,00:45:59.067,add
npc_dota_hero_shredder,modifier_lamp_on,00:45:59.067,add
npc_dota_hero_shredder,modifier_lamp_on,00:45:59.067,add
npc_dota_hero_shredder,modifier_lamp_on,00:45:59.067,add
npc_dota_hero_shredder,modifier_lamp_on,00:45:59.067,add
npc_dota_hero_shredder,modifier_lamp_on,00:45:59.067,add
npc_dota_hero_shredder,modifier_lamp_on,00:45:59.067,add
npc_dota_hero_shredder,modifier_lamp_on,00:45:59.067,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:46:48.100,add
npc_dota_hero_shredder,modifier_pluck_famango_channel,00:46:51.466,remove
npc_dota_hero_shredder,modifier_lamp_on,00:49:53.433,add
npc_dota_hero_shredder,modifier_lamp_on,00:51:20.667,add
npc_dota_hero_pangolier,modifier_lamp_on,00:54:11.500,add
npc_dota_hero_pugna,modifier_lamp_on,00:55:02.033,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:55:12.766,add
npc_dota_hero_pugna,modifier_pluck_famango_channel,00:55:15.766,remove
npc_dota_hero_techies,modifier_pluck_famango_channel,00:55:40.600,add
npc_dota_hero_techies,modifier_pluck_famango_channel,00:55:40.700,remove
npc_dota_hero_shredder,modifier_lamp_on,00:57:18.867,add
npc_dota_hero_shredder,modifier_lamp_on,00:57:18.867,add
npc_dota_hero_shredder,modifier_lamp_on,00:57:18.867,add
npc_dota_hero_shredder,modifier_lamp_on,00:57:18.867,add
npc_dota_hero_shredder,modifier_lamp_on,00:57:18.867,add
npc_dota_hero_shredder,modifier_lamp_on,00:57:18.867,add
npc_dota_hero_shredder,modifier_lamp_on,00:57:18.867,add
npc_dota_hero_shredder,modifier_lamp_on,00:57:18.867,add
npc_dota_hero_crystal_maiden,modifier_pluck_famango_channel,00:57:25.633,add
npc_dota_hero_crystal_maiden,modifier_pluck_famango_channel,00:57:26.633,remove
npc_dota_hero_abyssal_underlord,modifier_pluck_famango_channel,01:01:39.400,add
npc_dota_hero_abyssal_underlord,modifier_pluck_famango_channel,01:01:41.400,remove
npc_dota_hero_pugna,modifier_lamp_on,01:04:25.067,add
npc_dota_hero_abyssal_underlord,modifier_lamp_on,01:05:18.033,add
npc_dota_hero_crystal_maiden,modifier_lamp_on,01:05:30.167,add
npc_dota_hero_pugna,modifier_lamp_on,01:05:46.800,add
npc_dota_hero_phantom_lancer,modifier_pluck_famango_channel,01:08:11.400,add
npc_dota_hero_phantom_lancer,modifier_pluck_famango_channel,01:08:11.433,remove
npc_dota_hero_windrunner,modifier_lamp_on,01:09:08.533,add
npc_dota_hero_windrunner,modifier_lamp_on,01:09:08.533,add
npc_dota_hero_windrunner,modifier_lamp_on,01:09:08.533,add
npc_dota_hero_windrunner,modifier_lamp_on,01:09:08.533,add
npc_dota_hero_windrunner,modifier_lamp_on,01:09:08.533,add
npc_dota_hero_windrunner,modifier_lamp_on,01:09:08.533,add
npc_dota_hero_windrunner,modifier_lamp_on,01:09:08.533,add
npc_dota_hero_windrunner,modifier_lamp_on,01:09:08.533,add
npc_dota_hero_windrunner,modifier_lamp_on,01:16:18.967,add
npc_dota_hero_abyssal_underlord,modifier_lamp_on,01:16:39.366,add
npc_dota_hero_crystal_maiden,modifier_lamp_on,01:16:59.833,add
npc_dota_hero_pangolier,modifier_lamp_on,01:17:19.200,add
npc_dota_hero_crystal_maiden,modifier_lamp_on,01:18:42.134,add
npc_dota_hero_windrunner,modifier_lamp_on,01:18:45.100,add
npc_dota_hero_abyssal_underlord,modifier_lamp_on,01:19:03.200,add
npc_dota_hero_abyssal_underlord,modifier_lamp_on,01:19:03.200,add
npc_dota_hero_abyssal_underlord,modifier_lamp_on,01:19:03.200,add
npc_dota_hero_abyssal_underlord,modifier_lamp_on,01:19:03.200,add
npc_dota_hero_abyssal_underlord,modifier_lamp_on,01:19:03.200,add
npc_dota_hero_abyssal_underlord,modifier_lamp_on,01:19:03.200,add
npc_dota_hero_abyssal_underlord,modifier_lamp_on,01:19:03.200,add
npc_dota_hero_abyssal_underlord,modifier_lamp_on,01:19:03.200,add
