player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
321580662,20,2,1041,1012.3094,5,6,0,2,5,1,0,0,1,0.8108108,13.100596,2,0,0
113331514,1,9,267,453.0768,3,0,14,1,8,6,2,11,1,0.8108108,166.1339,1,0,2
106305042,7,6,432,535.87866,1,1,2,1,7,1,0,2,0,0.6486486,90.53591,0,0,0
256156323,2,6,144,369.334,0,0,8,5,2,6,3,8,0,0.7027027,0.0,0,0,0
302214028,6,4,556,643.6717,3,0,0,1,5,2,2,1,0,0.8108108,160.93993,2,0,0
134556694,2,11,52,274.4506,4,0,17,3,8,6,7,4,0,0.5555556,44.800247,1,0,1
858106446,16,6,545,777.2085,3,4,1,1,14,1,0,0,1,0.8518519,202.26599,3,0,1
161839895,4,8,265,528.5394,4,0,3,8,10,2,2,1,0,0.6296296,53.53415,0,1,0
165564598,3,6,343,510.86874,5,1,1,6,1,1,0,2,1,0.5555556,25.034365,1,0,0
132851371,1,6,567,666.12225,3,1,1,2,10,3,0,0,0,0.22222222,0.0,1,0,0

