player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
1171243748,5,7,239,566.4236,2,0,1,3,4,0,0,3,0,0.375,6.366894,0,1,0
408729743,3,4,160,488.03336,2,1,0,2,0,1,0,1,0,0.5,19.700245,0,0,0
352545711,4,5,217,535.64636,2,0,1,0,9,1,0,3,0,0.5625,15.19928,0,0,0
157989498,1,10,32,244.22049,2,0,8,0,0,1,0,2,0,0.375,53.0292,0,0,0
99803639,3,6,22,233.1733,1,0,1,2,2,5,1,0,0,0.5625,0.0,0,0,0
134556694,4,4,102,377.56137,2,0,3,4,7,1,1,2,0,0.53125,19.899632,0,0,0
858106446,4,5,163,530.42847,2,1,2,0,10,0,1,0,0,0.625,46.499928,0,0,0
165564598,8,2,117,497.32767,2,2,0,0,3,0,0,2,1,0.75,0.0,0,0,0
161839895,3,3,60,371.93588,2,0,7,10,0,1,3,0,0,0.6875,42.954365,0,0,0
132851371,12,2,318,1033.9116,2,2,0,3,4,0,0,0,0,0.625,47.499424,0,0,0

