npc_dota_hero_crystal_maiden,modifier_lamp_on,00:11:05.433,add
npc_dota_hero_skywrath_mage,modifier_lamp_on,00:11:08.866,add
npc_dota_hero_enchantress,modifier_lamp_on,00:11:22.366,add
npc_dota_hero_skywrath_mage,modifier_pluck_famango_channel,00:15:06.566,add
npc_dota_hero_grimstroke,modifier_pluck_famango_channel,00:15:06.600,add
npc_dota_hero_enchantress,modifier_pluck_famango_channel,00:15:06.766,add
npc_dota_hero_enchantress,modifier_pluck_famango_channel,00:15:06.833,remove
npc_dota_hero_skywrath_mage,modifier_pluck_famango_channel,00:15:07.566,remove
npc_dota_hero_grimstroke,modifier_pluck_famango_channel,00:15:07.600,remove
npc_dota_hero_grimstroke,modifier_lamp_on,00:17:05.500,add
npc_dota_hero_beastmaster,modifier_lamp_on,00:19:03.966,add
npc_dota_hero_skywrath_mage,modifier_lamp_on,00:19:06.700,add
npc_dota_hero_monkey_king,modifier_pluck_famango_channel,00:19:19.266,add
npc_dota_hero_monkey_king,modifier_pluck_famango_channel,00:19:20.266,remove
npc_dota_hero_grimstroke,modifier_pluck_famango_channel,00:19:32.333,add
npc_dota_hero_grimstroke,modifier_pluck_famango_channel,00:19:33.333,remove
npc_dota_hero_crystal_maiden,modifier_lamp_on,00:19:33.400,add
npc_dota_hero_grimstroke,modifier_pluck_famango_channel,00:21:08.466,add
npc_dota_hero_grimstroke,modifier_pluck_famango_channel,00:21:09.466,remove
npc_dota_hero_spirit_breaker,modifier_pluck_famango_channel,00:23:01.000,add
npc_dota_hero_spirit_breaker,modifier_pluck_famango_channel,00:23:02.000,remove
npc_dota_hero_grimstroke,modifier_lamp_on,00:23:44.866,add
npc_dota_hero_skywrath_mage,modifier_lamp_on,00:24:01.900,add
npc_dota_hero_grimstroke,modifier_pluck_famango_channel,00:24:37.466,add
npc_dota_hero_grimstroke,modifier_pluck_famango_channel,00:24:38.466,remove
npc_dota_hero_grimstroke,modifier_lamp_on,00:25:29.866,add
npc_dota_hero_spirit_breaker,modifier_lamp_on,00:25:40.866,add
npc_dota_hero_crystal_maiden,modifier_lamp_on,00:25:45.966,add
npc_dota_hero_skywrath_mage,modifier_pluck_famango_channel,00:27:29.533,add
npc_dota_hero_skywrath_mage,modifier_pluck_famango_channel,00:27:31.533,remove
npc_dota_hero_beastmaster,modifier_lamp_on,00:31:12.166,add
npc_dota_hero_monkey_king,modifier_pluck_famango_channel,00:31:15.066,add
