player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
183719386,3,4,576,532.22186,4,1,0,3,1,5,0,1,0,0.5882353,62.166744,0,0,0
152168157,2,7,111,251.84431,4,0,10,8,7,5,1,0,0,0.7058824,39.233734,1,0,0
140297552,7,7,436,514.14264,4,0,2,5,18,5,0,4,1,0.7058824,52.366264,0,0,0
320219866,3,12,135,291.18292,4,1,14,2,6,2,7,3,0,0.5882353,43.932816,1,0,0
96183976,2,4,1160,868.6468,3,2,0,5,10,4,0,2,0,0.64705884,128.1377,1,0,0
54580962,2,4,97,358.66818,3,0,12,7,14,3,4,14,0,0.5,91.06589,1,0,0
73562326,9,4,502,680.91437,4,0,0,5,8,2,0,0,0,0.7352941,66.93362,2,0,0
201358612,6,2,466,675.06366,6,7,2,1,9,2,0,0,3,0.5882353,61.267643,2,0,0
77490514,4,4,118,412.4491,4,0,12,5,11,5,4,7,0,0.7647059,131.30516,0,1,0
152962063,13,3,664,788.5113,4,2,1,3,1,0,0,4,0,0.5588235,0.0,1,0,0

