player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
131303632,1,7,141,399.9278,2,0,1,1,2,2,0,0,0,0.72727275,33.03233,1,0,0
84853828,1,7,55,309.54755,2,0,5,5,2,4,3,0,0,0.8181818,8.86683,1,0,0
86822085,3,6,257,522.4475,2,0,0,3,2,1,0,0,0,0.6363636,8.466528,1,0,0
107579895,5,3,108,398.9342,1,0,1,0,0,0,0,1,0,0.8181818,0.9665284,0,0,0
81306398,1,7,28,205.79181,2,1,5,0,3,1,1,1,0,0.90909094,0.0,0,0,0
100471531,3,3,178,483.27634,2,0,1,6,4,2,0,0,0,0.51724136,10.299584,0,0,0
301750126,15,1,143,619.3244,2,0,1,0,11,1,0,0,0,0.79310346,59.06693,0,0,0
101259972,4,2,46,360.1452,2,1,10,0,4,4,3,3,0,0.5862069,0.0,0,1,0
375507918,4,0,310,776.3911,2,4,0,2,3,0,0,2,0,0.6551724,0.0,0,0,0
193815691,3,5,29,340.54053,2,1,1,0,6,4,2,3,1,0.7586207,21.333324,0,0,1

