player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
10366616,8,9,151,441.96973,3,1,9,7,11,7,4,9,0,0.78571427,18.899683,3,1,0
100058342,4,5,835,816.5113,4,1,0,3,8,1,0,1,2,0.5714286,82.603836,1,0,0
94786276,4,8,338,516.0852,4,2,2,2,8,0,0,1,0,0.5714286,66.26814,0,0,0
86698277,4,6,373,535.1281,3,1,0,3,2,1,0,4,0,0.53571427,94.79955,3,0,0
40547474,8,9,86,324.841,3,0,12,8,6,1,3,1,0,0.6785714,48.8669,3,0,0
156029808,2,5,98,361.35226,4,0,20,3,10,6,9,4,0,0.6111111,86.06746,1,0,0
173378701,13,6,412,656.573,4,4,2,0,19,0,0,0,0,0.8055556,84.365585,1,0,0
337575662,3,5,420,810.97253,3,0,0,2,5,2,0,5,0,0.6666667,78.80119,0,0,0
399862798,6,4,48,401.4943,1,0,1,1,6,3,0,2,0,0.6666667,0.0,2,0,0
389022189,12,8,686,901.61163,6,7,0,1,3,0,0,2,1,0.7222222,0.0,2,0,0

