player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
203351055,3,2,192,511.55972,2,2,0,0,4,3,0,1,0,0.37142858,38.66736,0,1,0
152168157,2,0,52,346.7911,2,0,6,7,5,5,1,3,0,0.6571429,26.800518,0,0,0
140297552,11,1,203,624.681,2,2,2,0,13,0,0,3,0,0.6,18.499414,0,0,0
320219866,9,3,79,398.32413,2,0,6,0,5,4,2,3,0,0.5714286,9.299888,0,0,0
96183976,10,0,370,795.658,2,3,0,0,0,1,0,2,1,0.4,47.133163,0,0,0
292921272,2,5,201,431.0798,2,0,0,4,1,1,0,1,0,0.6666667,5.533325,0,0,0
153836240,1,6,180,500.32376,2,0,1,5,4,0,0,0,0,0.5,18.26626,1,0,0
155332459,2,5,50,250.19997,2,0,2,1,3,0,1,0,0,0.6666667,1.0,1,0,0
117089283,0,14,37,161.22644,2,0,10,5,2,3,1,1,0,0.16666667,37.000454,0,0,0
339235645,1,5,224,465.51135,2,0,0,3,2,0,0,0,0,0.33333334,0.0,1,0,0

