player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
203351055,6,4,512,573.63446,4,3,0,0,6,3,0,3,0,0.8214286,49.8007,0,1,0
140297552,13,5,386,631.23694,4,1,2,0,17,2,0,2,0,0.8214286,0.0,1,0,1
320219866,1,9,63,301.4025,4,0,10,2,6,4,5,6,0,0.6785714,0.0,0,0,2
152168157,2,6,112,354.6906,3,0,12,2,3,3,4,5,0,0.85714287,69.23291,0,0,0
96183976,6,1,894,906.3646,4,5,0,5,6,5,0,0,0,0.64285713,44.20284,1,0,0
91730177,3,8,57,343.88528,1,1,13,3,8,8,4,2,0,0.72,107.137054,1,0,2
116934015,11,4,469,703.8425,4,2,0,2,9,0,0,1,3,0.56,0.0,3,0,0
97590558,5,5,479,634.07434,4,2,0,12,4,3,0,0,1,0.64,27.433262,2,0,0
16497807,2,5,117,344.58493,4,1,10,3,4,2,4,7,0,0.68,0.0,2,0,3
221666230,3,6,468,600.91986,4,2,0,0,9,1,0,0,0,0.48,-0.5815661,1,0,1

