player_id,kills,deaths,creep_score,gpm,neutral_tokens_found,tower_kills,wards_placed,camps_stacked,runes_grabbed,watchers_taken,smokes_used,lotuses_grabbed,roshan_kills,teamfight_participation,stuns,tormentor_kills,first_blood,courier_kills
321580662,4,6,370,567.98016,4,1,0,1,3,0,0,0,0,0.5,0.0,1,0,1
113331514,3,7,27,257.2087,2,0,12,3,2,3,2,1,0,0.8333333,37.933193,0,1,0
106305042,12,5,272,555.1979,2,0,2,0,8,0,0,0,0,0.7916667,4.667334,0,0,0
256156323,1,6,41,256.8501,1,0,4,9,5,7,2,8,0,0.625,102.70067,0,0,1
302214028,4,6,345,549.61365,4,2,0,0,4,1,0,0,1,0.375,1.2665918,0,0,1
203351055,9,5,307,594.9537,3,0,0,0,4,0,0,3,0,0.73333335,25.0668,1,0,0
152168157,5,5,73,355.3174,2,0,9,6,9,2,2,0,0,0.73333335,41.367283,2,0,1
140297552,10,5,318,640.03754,4,1,2,2,14,3,1,3,1,0.8333333,74.46831,1,0,0
320219866,0,8,57,266.63535,3,0,7,0,7,2,4,3,0,0.6,0.0,0,0,0
96183976,6,1,460,720.98364,3,4,1,2,1,3,0,0,1,0.6333333,18.933702,2,0,2

